Student ID,Age,Gender,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,HS GPA,Test Score,Family Income,First Gen,Financial Aid,Credits Attempted,Credits Completed,First Sem GPA,Attendance Rate,Extracurriculars,On-Campus,Work Hours,Mental Health,Advisor Meetings,Study Hours,Age at enrollment,Unemployment rate,Inflation rate,GDP,Target
1438,19,Other,2,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,3,71,121046,No,5060,9,4,3.9,92,1,Yes,3,5,0,12,35,15.5,2.8,-4.06,1
1439,19,Other,1,9,1,14,1,1,1,1,1,10,10,1,0,0,1,1,3.4,77,146285,No,19719,16,10,0.8,60,5,Yes,22,8,3,33,19,12.4,0.5,1.79,1
1440,26,Female,1,1,1,6,1,1,1,23,27,10,7,1,0,0,1,0,2.3,96,81695,No,3711,12,6,2.5,84,2,No,22,2,5,11,18,10.8,1.4,1.74,1
1441,42,Female,1,1,5,14,1,1,1,13,14,8,4,0,0,0,1,0,2.5,53,79190,No,18929,14,7,1.8,87,4,No,16,7,0,36,19,7.6,2.6,0.32,1
1442,36,Male,1,1,1,2,1,1,1,1,1,10,10,1,0,0,1,0,2.1,91,90426,No,6200,11,7,1.9,67,4,Yes,29,7,0,5,25,12.4,0.5,1.79,1
1443,32,Female,1,8,6,11,1,1,1,1,1,5,4,1,0,0,1,0,2.1,84,110580,No,3529,17,17,1.1,63,5,No,16,9,3,30,18,11.1,0.6,2.02,1
1444,22,Other,1,8,1,4,1,1,1,1,4,10,6,1,0,1,0,0,3.4,59,53737,No,4708,9,1,2.8,71,4,Yes,9,7,2,16,26,16.2,0.3,-0.92,1
1445,29,Male,1,14,1,17,0,1,1,1,1,7,7,0,0,0,1,0,3.2,93,27878,No,24628,10,7,3.6,76,5,Yes,27,4,4,16,34,9.4,-0.8,-3.12,0
1446,37,Female,1,1,2,11,1,1,1,4,14,5,4,1,0,0,0,0,2.1,87,77751,No,16220,11,8,1.4,80,5,Yes,6,8,3,7,18,12.7,3.7,-1.7,1
1447,38,Female,1,1,1,2,1,1,1,3,20,4,6,0,0,0,0,0,2.3,67,25862,No,17849,16,8,1.7,70,1,Yes,27,7,0,21,18,9.4,-0.8,-3.12,1
1448,40,Other,1,8,3,7,1,1,1,1,14,5,4,1,0,0,1,1,2.8,65,120520,No,5525,10,4,2.7,76,1,No,30,10,3,37,18,8.9,1.4,3.51,1
1449,21,Female,1,15,1,4,1,14,1,22,27,10,5,0,0,0,1,0,3.1,50,148833,No,11933,11,5,3.9,90,4,No,28,5,1,35,20,12.4,0.5,1.79,0
1450,18,Male,1,15,1,5,1,14,1,1,14,5,5,0,0,0,1,0,3.1,55,50500,No,8101,9,1,3.7,64,1,Yes,24,8,4,20,25,16.2,0.3,-0.92,1
1451,20,Male,1,8,1,8,1,1,1,2,1,5,2,0,0,0,1,0,3.9,77,113986,No,1274,12,5,2.8,78,2,No,20,8,1,31,18,11.1,0.6,2.02,1
1452,40,Male,1,1,1,4,1,1,1,13,27,10,10,1,0,0,1,0,3,91,33668,No,12213,15,6,1,84,2,No,14,10,2,19,19,15.5,2.8,-4.06,1
1453,31,Female,1,1,1,2,1,1,1,1,1,5,2,1,0,0,1,0,2.3,72,149605,No,13935,16,3,1.8,99,2,Yes,27,1,4,11,20,10.8,1.4,1.74,1
1454,31,Female,1,9,2,10,1,1,1,13,27,6,8,1,0,0,1,1,3,91,45905,No,19454,15,4,1.6,73,3,No,12,10,2,34,20,10.8,1.4,1.74,1
1455,26,Female,1,1,1,7,1,1,1,3,1,3,4,0,0,0,1,0,3.4,99,61501,No,6849,10,2,3.5,82,5,No,12,7,0,38,20,7.6,2.6,0.32,0
1456,19,Male,1,1,2,9,1,1,1,1,27,5,10,1,0,0,1,1,3.9,90,76587,No,423,17,14,1,77,3,Yes,22,2,0,18,19,11.1,0.6,2.02,1
1457,25,Male,1,1,1,9,1,1,1,1,14,5,6,0,0,0,1,0,3.9,64,131908,No,19145,15,11,3.6,95,3,Yes,15,10,1,20,20,8.9,1.4,3.51,1
1458,18,Other,1,1,6,12,1,1,1,1,1,4,8,1,0,0,1,0,2.1,91,146995,No,23018,15,13,2.1,76,2,No,6,5,3,33,18,11.1,0.6,2.02,1
1459,22,Male,1,1,1,14,1,1,1,2,28,21,35,1,0,0,1,0,2.3,51,82298,No,24149,16,2,2.4,82,1,No,27,2,2,24,19,16.2,0.3,-0.92,1
1460,25,Male,1,9,1,9,1,1,1,22,27,8,8,1,0,0,0,0,3.1,61,83283,No,15553,18,11,2.9,98,1,No,26,10,4,18,20,9.4,-0.8,-3.12,1
1461,26,Other,1,12,1,14,1,1,1,23,27,8,8,0,0,0,1,0,3.2,94,110186,No,1465,17,4,0.3,71,3,Yes,20,2,5,39,24,15.5,2.8,-4.06,1
1462,24,Male,1,15,1,4,1,14,1,23,28,10,9,1,0,0,1,0,2.6,76,39614,Yes,18893,11,6,0.3,90,4,No,13,9,2,7,20,16.2,0.3,-0.92,1
1463,37,Male,1,1,3,14,1,1,1,3,14,3,9,1,0,0,1,0,2.6,70,116461,No,7555,10,3,2.9,95,4,No,13,4,4,33,19,9.4,-0.8,-3.12,0
1464,26,Other,1,16,1,7,1,1,1,1,14,5,5,0,0,0,1,0,2.6,67,60230,No,11060,18,12,3,88,3,Yes,5,4,0,18,23,8.9,1.4,3.51,1
1465,44,Male,1,8,2,11,1,1,1,13,14,5,4,1,0,0,1,0,2.4,71,141491,No,5820,14,10,2.9,94,0,Yes,18,10,3,32,20,7.6,2.6,0.32,1
1466,34,Male,1,14,4,3,0,1,1,19,24,1,1,0,0,0,1,0,2.5,91,77998,No,13565,15,11,0,78,0,Yes,20,4,1,30,21,9.4,-0.8,-3.12,1
1467,27,Female,1,8,2,7,1,1,1,8,10,10,10,1,0,0,1,0,3.5,52,84939,No,8357,15,14,1.3,73,4,Yes,24,5,2,22,20,10.8,1.4,1.74,1
1468,18,Male,2,8,5,7,1,1,1,22,28,5,5,1,0,0,1,0,3.2,92,133576,No,3745,10,7,2.9,65,3,No,11,4,3,5,21,7.6,2.6,0.32,1
1469,38,Male,1,1,1,15,1,1,1,1,14,10,8,0,0,0,1,1,3.9,55,117751,No,16229,9,8,0.5,80,2,No,12,1,5,31,18,11.1,0.6,2.02,1
1470,24,Other,1,1,3,11,1,1,1,1,1,5,4,1,0,0,1,0,3.7,99,56175,No,668,11,9,0.2,81,3,Yes,29,8,3,32,18,11.1,0.6,2.02,1
1471,39,Male,1,8,1,9,1,1,1,3,28,4,8,1,0,0,1,0,3.9,58,95669,No,5006,13,6,3.1,97,1,Yes,17,9,1,31,18,13.9,-0.3,0.79,0
1472,35,Male,1,15,1,4,1,14,1,3,3,8,2,1,0,0,1,0,2.5,60,98898,No,5384,13,4,0.9,83,0,No,8,6,1,16,20,15.5,2.8,-4.06,1
1473,20,Male,1,8,1,15,1,1,1,13,28,5,10,0,0,0,1,1,3.6,68,45482,No,19907,17,15,2.7,63,3,No,30,7,5,7,18,16.2,0.3,-0.92,1
1474,41,Male,1,8,1,15,1,1,1,22,27,1,5,1,0,0,1,0,3.7,55,92593,No,17087,13,7,1.8,93,0,Yes,12,7,2,29,19,9.4,-0.8,-3.12,1
1475,27,Other,1,8,1,7,1,1,1,1,3,10,11,1,0,0,1,0,3.1,64,109862,No,20126,16,14,0.5,82,1,No,14,8,5,22,20,10.8,1.4,1.74,1
1476,36,Male,1,8,1,8,1,1,1,13,28,5,8,0,0,0,1,0,3.6,68,134877,No,8841,18,15,2,93,3,No,6,9,5,11,19,9.4,-0.8,-3.12,1
1477,32,Other,1,12,1,17,0,1,1,22,27,10,6,1,0,1,1,0,3.5,77,56291,No,23283,15,9,2.1,79,1,Yes,21,8,0,13,33,12.7,3.7,-1.7,1
1478,32,Other,1,16,1,2,1,1,1,2,1,4,4,1,0,0,1,0,3,61,43360,No,12570,14,1,0.3,71,0,No,25,10,2,23,21,8.9,1.4,3.51,1
1479,39,Female,2,12,1,4,1,1,1,1,14,5,5,0,0,1,0,0,3.4,88,89949,No,20538,13,11,0.8,87,2,No,7,3,1,7,25,15.5,2.8,-4.06,1
1480,38,Male,1,1,1,6,1,1,1,1,1,5,10,1,0,0,1,1,2.5,78,20132,No,3511,18,18,3.9,86,5,Yes,26,9,4,22,20,12.4,0.5,1.79,1
1481,29,Female,1,17,1,6,1,16,1,1,1,10,5,1,0,0,1,1,2.4,80,112276,No,20714,11,10,2.9,75,2,Yes,10,4,3,17,22,8.9,1.4,3.51,0
1482,42,Male,4,12,1,15,1,12,1,22,27,10,2,0,0,0,1,0,2.1,95,46317,No,6865,10,8,2.2,83,1,No,0,1,1,7,39,10.8,1.4,1.74,0
1483,30,Male,1,1,2,14,1,1,1,3,1,3,7,1,0,0,1,1,3.3,61,105746,No,5288,18,2,3.4,64,5,Yes,16,7,4,31,21,8.9,1.4,3.51,1
1484,19,Male,1,8,1,11,1,1,1,1,1,10,10,0,0,0,1,1,2.1,91,138019,No,20944,15,1,2.3,91,4,No,24,5,4,40,19,16.2,0.3,-0.92,1
1485,24,Female,1,12,1,12,1,12,1,22,27,10,8,0,0,0,1,1,3,96,67944,No,19472,14,2,2.9,71,5,No,14,9,4,30,26,7.6,2.6,0.32,1
1486,19,Male,1,9,2,10,1,1,1,13,1,5,4,1,0,0,1,1,2.4,67,115323,No,24088,18,17,1.1,69,3,No,29,10,3,12,19,15.5,2.8,-4.06,1
1487,39,Male,1,17,1,6,1,16,1,1,3,5,3,1,0,0,0,1,2.4,70,31541,No,1003,13,12,0.6,77,1,Yes,26,3,0,34,20,8.9,1.4,3.51,1
1488,29,Male,1,8,1,14,1,1,1,1,27,5,10,1,0,0,1,1,3.3,68,63479,No,11177,9,7,1.3,85,1,Yes,4,10,3,29,25,15.5,2.8,-4.06,0
1489,27,Male,1,14,1,3,0,1,1,13,27,9,6,0,0,0,1,0,3.6,79,88651,No,6801,18,4,1,66,5,No,15,2,2,21,24,16.2,0.3,-0.92,1
1490,19,Male,1,8,6,7,1,1,1,13,14,5,1,1,0,0,1,0,2.5,76,31825,No,11977,9,4,2.1,62,1,Yes,15,1,4,36,20,7.6,2.6,0.32,1
1491,21,Female,2,12,1,4,1,1,1,22,27,10,10,0,0,0,1,0,2.5,53,77953,No,928,17,16,1,66,2,No,26,9,4,9,29,13.9,-0.3,0.79,1
1492,24,Other,1,1,1,15,1,1,1,1,3,10,10,0,0,0,1,0,3.4,62,78333,No,21325,9,1,0.1,70,3,No,1,1,0,33,20,16.2,0.3,-0.92,1
1493,29,Male,1,15,1,8,1,14,1,3,4,3,3,1,0,0,1,0,3.4,58,112865,No,3000,15,8,3,83,4,Yes,9,8,0,15,20,13.9,-0.3,0.79,1
1494,44,Female,1,12,1,14,1,12,1,13,1,6,9,1,0,0,1,1,2.5,65,106591,No,24392,9,1,2.7,72,5,No,7,10,4,13,24,11.1,0.6,2.02,1
1495,22,Male,1,12,1,12,1,12,1,1,3,3,3,0,0,1,1,0,3.4,91,59627,Yes,12794,11,7,2.8,75,4,No,20,3,5,35,24,16.2,0.3,-0.92,0
1496,42,Female,1,4,1,7,1,15,1,3,1,3,6,0,0,0,1,0,2.7,80,75905,Yes,19369,11,4,1.2,67,0,No,22,2,5,30,23,11.1,0.6,2.02,1
1497,18,Female,1,14,1,13,1,1,1,1,27,6,6,1,0,0,1,0,2.3,85,78879,No,3244,15,10,1.4,60,2,Yes,5,1,0,11,20,15.5,2.8,-4.06,1
1498,25,Male,1,8,2,14,1,1,1,1,1,5,11,1,0,0,1,0,2,59,110677,No,20090,13,1,2,70,3,No,12,5,3,29,19,15.5,2.8,-4.06,1
1499,24,Female,4,12,1,4,1,1,1,22,27,10,9,0,0,0,1,0,3.1,66,42975,No,17291,14,11,1.8,74,5,Yes,1,8,3,27,28,11.1,0.6,2.02,1
1500,43,Male,1,15,1,4,1,14,1,1,28,5,5,1,0,0,1,1,3,71,51307,No,21017,10,4,0.6,70,4,No,4,3,1,29,20,13.9,-0.3,0.79,1
1501,44,Male,1,1,1,5,1,1,1,23,27,4,4,0,0,0,1,0,3.2,94,45737,No,421,13,3,0,64,3,No,3,2,2,26,18,8.9,1.4,3.51,1
1502,42,Other,1,1,1,14,1,1,1,1,1,12,12,1,0,1,1,0,3.7,68,101380,No,22639,15,12,2.3,83,1,No,9,8,5,23,20,10.8,1.4,1.74,1
1503,39,Female,2,12,1,17,0,1,1,22,14,6,4,1,0,0,1,0,3.5,77,45890,No,199,15,4,0,71,4,Yes,28,9,2,27,33,10.8,1.4,1.74,1
1504,24,Other,2,12,1,12,1,1,1,22,27,29,42,0,0,0,1,0,2.9,77,72546,No,9894,16,3,2.9,100,0,Yes,4,2,4,7,35,12.4,0.5,1.79,1
1505,40,Female,1,12,1,12,1,15,1,22,27,10,8,0,0,0,1,0,2.8,54,69837,No,15631,9,2,0,80,2,Yes,29,7,0,12,27,12.7,3.7,-1.7,1
1506,28,Male,1,8,5,15,1,1,1,23,28,8,8,1,0,0,0,0,3.6,52,75877,No,9308,14,14,1.4,61,5,Yes,21,6,4,12,19,9.4,-0.8,-3.12,1
1507,29,Female,1,12,1,17,0,1,14,22,14,10,10,0,0,0,1,1,2.2,90,146574,No,11975,13,11,1.7,62,0,Yes,24,7,0,6,31,15.5,2.8,-4.06,1
1508,32,Female,1,1,1,2,1,1,1,13,27,8,8,1,0,0,1,0,2.4,91,34608,No,22062,9,2,2.4,87,1,No,25,9,5,33,19,9.4,-0.8,-3.12,1
1509,26,Other,1,14,1,5,1,1,1,13,27,8,8,1,0,0,1,0,2.5,95,84302,No,8265,16,14,2.7,93,1,Yes,26,2,4,12,22,15.5,2.8,-4.06,0
1510,43,Male,1,14,1,12,1,1,16,1,1,7,7,0,0,0,1,0,3.7,58,109188,No,23605,16,2,3.6,83,5,Yes,16,3,1,22,39,12.7,3.7,-1.7,1
1511,44,Male,1,8,1,11,1,1,1,1,1,5,9,1,0,0,0,0,3.5,90,54209,No,15309,12,6,1.3,91,1,No,22,10,0,40,22,12.4,0.5,1.79,0
1512,26,Male,2,12,1,17,0,1,1,22,14,10,11,0,0,0,1,0,3.2,53,107095,No,12703,11,1,3.5,68,2,No,20,3,0,22,47,9.4,-0.8,-3.12,1
1513,28,Female,1,8,1,2,1,1,1,13,27,6,10,1,0,0,1,1,3,77,92067,No,6312,9,6,1,62,1,Yes,30,9,4,39,19,11.1,0.6,2.02,1
1514,35,Female,1,5,1,11,1,1,10,3,1,10,10,1,0,0,1,0,2.5,50,119710,No,4743,9,6,2,91,3,No,7,9,5,31,19,12.4,0.5,1.79,0
1515,20,Female,1,8,1,12,1,1,1,13,27,10,10,1,0,0,1,0,2.6,88,123583,No,2140,13,0,3.9,62,0,Yes,13,8,1,24,19,15.5,2.8,-4.06,1
1516,29,Female,1,1,1,2,1,1,1,13,27,10,8,1,0,0,1,1,3,78,41704,No,8194,11,5,3.4,78,3,Yes,20,7,4,36,21,11.1,0.6,2.02,1
1517,18,Male,1,4,1,12,1,5,1,13,1,5,2,1,0,0,0,0,3.9,56,54923,No,11463,17,11,2.8,99,5,No,4,10,1,15,39,12.4,0.5,1.79,0
1518,24,Other,1,8,1,2,1,1,1,13,1,5,2,1,0,0,1,0,2.7,97,22302,No,16056,9,7,1.4,64,1,Yes,19,7,2,22,19,8.9,1.4,3.51,1
1519,21,Male,1,1,1,2,1,1,1,22,14,10,9,0,0,0,1,1,3.6,69,89136,No,4978,13,3,4,77,5,Yes,27,7,3,12,20,13.9,-0.3,0.79,1
1520,41,Other,1,12,1,9,1,9,1,1,1,10,5,1,0,1,0,0,2.3,79,62647,No,11333,9,6,0.6,76,1,Yes,18,7,4,26,24,12.7,3.7,-1.7,1
1521,43,Male,1,12,1,17,0,1,1,13,14,10,10,1,0,0,1,0,2.8,50,54877,No,16175,12,11,3.1,83,2,Yes,1,2,5,15,27,12.7,3.7,-1.7,1
1522,25,Male,2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,4,84,149504,No,22650,17,6,3.2,88,5,No,30,4,2,9,29,11.1,0.6,2.02,1
1523,21,Male,1,8,1,6,1,1,1,13,1,10,5,1,0,0,1,0,3.6,97,50692,No,12209,13,7,3.8,65,3,Yes,5,4,0,21,20,12.4,0.5,1.79,0
1524,20,Female,1,1,1,14,1,1,1,13,1,8,5,0,0,0,1,0,3.9,68,41753,No,22657,17,6,2.8,67,3,No,2,7,2,23,21,9.4,-0.8,-3.12,1
1525,39,Female,1,1,1,2,1,1,1,3,2,3,3,1,0,0,1,0,2,97,24221,No,14244,14,0,2.5,82,5,No,2,8,4,18,18,7.6,2.6,0.32,1
1526,33,Male,1,1,1,12,1,1,1,1,1,5,4,0,0,0,1,0,2.7,67,135378,Yes,13127,11,9,1.3,94,4,No,14,10,3,38,19,12.7,3.7,-1.7,0
1527,43,Male,1,8,1,15,1,1,1,1,1,6,2,0,0,1,0,0,2.6,51,76550,No,21705,13,1,1.3,78,5,No,22,6,1,32,19,15.5,2.8,-4.06,1
1528,29,Female,1,12,1,7,1,1,1,22,27,10,10,0,0,0,1,1,2.6,96,32012,No,5450,9,3,3,67,1,No,15,1,5,38,28,12.4,0.5,1.79,1
1529,20,Female,1,6,1,11,1,1,12,13,1,10,8,1,0,0,0,0,3,74,122361,No,8121,18,13,3.8,74,2,Yes,17,5,3,39,21,13.9,-0.3,0.79,1
1530,25,Female,1,5,1,12,1,1,10,3,3,3,10,1,0,1,0,0,2.7,80,96115,No,5137,9,1,0.4,61,1,Yes,12,1,5,8,23,12.7,3.7,-1.7,1
1531,29,Female,4,12,1,4,1,1,1,13,14,10,5,0,0,0,1,0,2.9,84,88253,No,1499,10,10,3.2,96,0,No,10,4,3,29,39,15.5,2.8,-4.06,0
1532,28,Male,1,8,3,12,1,1,1,23,1,10,6,1,0,0,1,0,2.5,98,147865,No,12706,10,4,1.8,94,2,Yes,7,6,0,26,18,7.6,2.6,0.32,0
1533,31,Male,2,6,1,15,1,1,14,22,27,10,7,0,0,0,1,0,2.8,96,117677,No,10775,11,0,0.1,98,5,No,29,2,2,12,59,11.1,0.6,2.02,1
1534,23,Other,1,4,1,7,1,4,1,4,3,3,8,0,0,1,1,0,2.3,79,115289,No,10408,9,3,3.1,80,4,No,9,4,5,30,30,13.9,-0.3,0.79,0
1535,30,Other,1,1,1,6,1,1,1,1,28,10,10,1,0,0,1,0,2.4,91,102787,No,1627,15,5,1.2,93,1,Yes,11,1,0,30,18,12.7,3.7,-1.7,1
1536,38,Female,2,15,1,17,0,14,1,22,27,10,10,0,0,0,1,0,3.4,62,49736,No,7030,11,1,0.1,66,2,Yes,7,1,5,37,41,9.4,-0.8,-3.12,1
1537,19,Male,1,12,1,12,1,1,1,22,14,10,9,1,0,0,1,0,2.7,55,39975,No,4887,9,3,1.1,96,0,No,21,1,2,18,27,11.1,0.6,2.02,1
1538,31,Male,1,1,1,10,1,1,1,23,14,10,11,1,0,0,1,1,3.3,69,29124,No,2726,17,11,1.5,67,3,Yes,7,4,1,37,18,9.4,-0.8,-3.12,1
1539,34,Other,1,9,5,16,1,1,1,23,14,8,8,1,0,1,0,0,3.4,71,52843,No,4887,9,2,1.3,64,2,Yes,17,1,2,13,20,10.8,1.4,1.74,1
1540,23,Male,2,12,1,7,1,3,1,22,27,5,8,0,0,0,0,0,2.9,70,33883,No,2632,15,15,0.2,77,4,No,7,9,2,40,32,12.7,3.7,-1.7,1
1541,40,Female,1,8,1,9,1,1,1,23,27,4,6,1,0,0,1,0,2.2,64,108508,No,21804,17,12,1.2,68,2,Yes,8,4,5,26,19,9.4,-0.8,-3.12,1
1542,26,Other,2,12,1,16,1,9,1,22,27,8,9,0,0,0,1,0,3.8,97,39305,No,190,16,9,4,70,0,Yes,13,1,2,26,41,16.2,0.3,-0.92,1
1543,42,Male,4,8,5,3,0,1,1,13,14,12,12,0,0,0,1,0,3.8,98,127316,No,14735,18,8,0.6,67,4,No,16,3,3,40,38,10.8,1.4,1.74,1
1544,42,Male,1,4,1,8,1,2,3,27,1,5,10,0,0,0,1,0,2.3,61,133022,No,10728,10,4,0.5,76,4,No,15,4,1,11,35,8.9,1.4,3.51,1
1545,38,Other,1,12,1,3,0,1,1,19,24,1,1,1,0,0,1,0,3.1,78,69141,No,5303,11,7,0.7,96,0,Yes,26,1,3,18,27,7.6,2.6,0.32,1
1546,34,Male,1,8,1,5,1,1,1,1,27,5,10,1,0,0,1,0,2.8,68,149851,No,9778,16,8,0.1,99,0,Yes,14,9,0,36,19,7.6,2.6,0.32,1
1547,28,Male,1,9,1,15,1,1,1,13,27,10,6,0,0,0,0,0,3.8,85,46230,No,12724,11,2,3,76,1,Yes,29,2,2,7,18,11.1,0.6,2.02,1
1548,28,Other,2,12,1,17,0,7,1,19,24,1,1,0,0,0,0,0,3.7,74,43964,No,16795,13,12,2.1,82,4,No,26,4,1,34,39,7.6,2.6,0.32,1
1549,39,Male,2,4,1,11,1,2,1,22,27,10,10,0,0,0,0,0,2.1,57,31873,No,24700,17,3,1.6,63,0,No,23,8,0,17,37,10.8,1.4,1.74,1
1550,45,Male,5,12,1,12,1,1,1,23,28,10,10,0,0,0,0,0,3.6,82,124777,No,20780,15,14,3.6,83,4,Yes,17,10,3,19,37,12.7,3.7,-1.7,0
1551,36,Other,2,14,1,3,0,1,1,19,24,1,1,0,0,0,1,1,3,68,20403,No,12834,17,2,2.5,75,0,No,1,6,1,22,35,9.4,-0.8,-3.12,1
1552,28,Female,1,14,1,9,1,1,1,22,27,10,10,0,0,0,1,0,3,68,117061,No,13269,14,4,3.9,77,2,No,22,9,2,37,49,12.7,3.7,-1.7,1
1553,27,Other,1,4,1,9,1,15,1,22,27,10,10,0,0,0,1,0,2.5,68,145074,No,13675,12,1,3.2,84,2,No,1,6,3,8,52,13.9,-0.3,0.79,1
1554,30,Other,1,1,2,6,1,1,1,1,28,6,6,1,0,0,1,0,3.1,52,49649,No,17246,13,13,1.5,61,1,No,18,8,0,36,18,9.4,-0.8,-3.12,1
1555,41,Female,1,12,1,3,0,1,1,22,27,10,10,0,0,0,1,1,3.7,96,139961,No,17435,12,0,1.5,96,2,No,15,8,4,21,30,10.8,1.4,1.74,1
1556,37,Male,1,1,2,12,1,1,1,1,14,3,8,1,0,0,1,0,3.8,81,132580,No,5737,16,6,1.4,91,2,No,27,8,5,5,21,11.1,0.6,2.02,1
1557,34,Other,1,1,1,7,1,1,1,22,14,10,6,1,0,0,1,0,2.4,98,74765,No,22274,15,5,3.5,95,0,Yes,3,4,3,35,20,9.4,-0.8,-3.12,1
1558,33,Other,1,8,1,9,1,1,1,1,28,7,7,1,0,1,1,0,2.4,56,107031,No,2091,16,4,2.1,64,3,No,22,8,0,10,18,7.6,2.6,0.32,1
1559,31,Other,1,7,1,2,1,1,1,22,27,10,10,1,0,0,1,0,2.5,50,38628,No,8938,11,3,2.8,86,5,Yes,28,10,3,7,19,7.6,2.6,0.32,1
1560,42,Female,1,1,3,12,1,1,1,3,14,3,11,1,0,0,1,0,2.7,78,67970,No,18648,15,6,3.3,95,3,No,6,10,4,31,18,9.4,-0.8,-3.12,1
1561,38,Other,1,6,1,1,1,1,14,2,3,3,5,0,0,0,1,0,2.8,53,103256,No,17984,9,8,0.8,98,4,No,0,3,0,15,20,8.9,1.4,3.51,1
1562,34,Female,1,8,1,8,1,1,1,23,14,6,8,1,0,0,1,0,2.1,95,116649,No,18293,9,1,0,68,3,Yes,12,7,1,35,21,12.4,0.5,1.79,1
1563,20,Male,1,1,4,9,1,1,1,1,1,4,5,1,0,0,1,1,2.9,59,25898,No,14838,9,2,2.8,70,2,Yes,5,2,0,14,22,11.1,0.6,2.02,1
1564,43,Other,1,15,1,8,1,14,1,13,14,6,6,1,0,1,0,0,2.4,70,51736,No,8297,11,7,1.9,91,4,No,29,10,4,24,20,12.4,0.5,1.79,1
1565,22,Female,1,8,4,6,1,1,1,22,1,4,10,0,0,0,1,0,2.4,60,105824,No,16332,10,8,0.6,72,5,No,11,8,4,39,20,13.9,-0.3,0.79,1
1566,20,Female,1,8,6,10,1,1,1,1,14,8,8,1,0,0,1,1,2.5,54,130461,No,7446,13,5,2.4,79,4,No,12,2,3,8,19,12.7,3.7,-1.7,1
1567,38,Other,1,8,5,12,1,1,1,13,28,10,6,1,0,0,1,1,2.8,57,96385,No,11581,9,6,0.4,62,1,No,9,8,2,38,18,13.9,-0.3,0.79,1
1568,30,Male,1,1,2,9,1,1,1,1,14,5,5,1,0,0,1,0,3.7,87,115877,No,19131,16,13,1.8,81,1,Yes,0,1,4,37,21,11.1,0.6,2.02,1
1569,38,Female,1,6,1,13,1,1,12,13,1,10,5,0,0,1,1,0,3.6,84,132615,No,8680,15,8,1.4,66,5,No,27,9,3,29,19,8.9,1.4,3.51,1
1570,42,Other,1,14,1,8,1,1,3,22,27,10,7,0,0,0,1,0,2.6,72,78404,No,23527,9,5,2,72,4,No,0,1,2,32,37,13.9,-0.3,0.79,1
1571,26,Other,2,1,1,3,0,1,1,22,27,10,10,1,0,0,1,0,2.6,87,64869,No,4962,11,2,2.9,94,4,Yes,22,2,0,35,45,7.6,2.6,0.32,1
1572,39,Male,1,12,1,4,1,12,1,22,27,10,11,0,0,1,0,0,3.2,70,102366,No,19668,10,0,2.6,74,1,Yes,12,6,1,18,38,16.2,0.3,-0.92,1
1573,19,Female,6,12,1,17,0,9,1,22,27,12,12,1,0,0,0,0,3.1,60,95050,No,2347,10,4,1.6,90,2,Yes,8,5,5,22,55,7.6,2.6,0.32,1
1574,20,Other,5,12,1,4,1,1,1,22,27,10,8,0,0,1,0,0,2.9,95,79781,No,7361,17,13,3.5,76,4,Yes,16,9,0,8,28,13.9,-0.3,0.79,1
1575,44,Other,5,4,1,17,0,2,1,22,27,7,7,0,0,0,1,0,2.7,75,130784,No,23973,13,0,3.7,63,4,Yes,15,9,5,13,46,8.9,1.4,3.51,1
1576,18,Female,1,1,4,2,1,1,1,13,14,5,5,1,1,0,1,0,3.6,96,35120,No,15446,10,0,0.8,96,2,No,7,6,2,9,22,16.2,0.3,-0.92,1
1577,34,Other,2,12,2,14,1,12,1,22,27,10,10,0,0,0,1,0,2.2,72,24805,No,23900,9,1,3,62,2,Yes,28,1,0,32,46,12.4,0.5,1.79,1
1578,20,Male,1,12,1,17,0,1,1,13,27,6,6,0,0,0,1,0,2.1,85,141550,No,11765,16,2,0.7,64,1,Yes,11,5,3,39,28,7.6,2.6,0.32,1
1579,42,Male,1,1,3,6,1,1,1,22,14,10,9,1,0,1,0,0,3.4,52,145446,No,22559,12,0,0.5,73,2,No,5,7,5,28,18,7.6,2.6,0.32,1
1580,41,Other,1,7,1,2,1,1,1,23,27,10,10,1,0,0,1,1,3.1,78,33883,No,23407,16,2,1.3,100,3,Yes,8,5,2,30,18,10.8,1.4,1.74,1
1581,26,Male,1,1,1,15,1,1,1,22,27,10,8,1,0,0,1,1,3.3,80,109757,No,5994,18,10,1.7,97,3,Yes,19,1,0,19,21,12.7,3.7,-1.7,1
1582,24,Other,1,7,2,5,1,1,1,1,3,5,3,1,0,0,1,0,3.3,58,147139,No,20334,16,9,1.7,84,3,Yes,0,1,0,37,18,7.6,2.6,0.32,1
1583,45,Female,1,14,1,17,0,1,1,13,27,4,10,0,0,0,1,0,3.3,79,53638,No,2537,14,3,2.7,69,1,No,28,5,3,18,34,13.9,-0.3,0.79,1
1584,45,Other,1,8,1,16,1,1,1,22,28,10,10,1,0,0,1,1,3.9,80,74482,No,1281,11,5,3.8,96,0,No,2,8,1,27,21,10.8,1.4,1.74,0
